,지점,일시,풍속(m/s),풍향(deg),기온(°C),수온(°C),강수량(mm),적조발생(실측),적조발생(조건)
42915,울산,2022-07-08 2:00,8.8,216,28.1,26.1,0,0,0
42916,울산,2022-07-08 3:00,9.5,220,28.1,26.3,0,0,0
42917,울산,2022-07-08 4:00,9,219,28.1,26.3,0,0,0
42918,울산,2022-07-08 5:00,7.8,216,27.9,26.1,0,0,0
42919,울산,2022-07-08 6:00,8.5,223,27.7,26.2,0,0,0
42920,울산,2022-07-08 7:00,8.8,225,27.6,26.3,0,0,0
42921,울산,2022-07-08 8:00,8.1,215,27.4,26.3,0,0,0
42922,울산,2022-07-08 9:00,10.2,224,27.6,26.2,0,0,0
42923,울산,2022-07-08 10:00,9.8,232,27.5,26.5,0,0,0
42924,울산,2022-07-08 11:00,7.9,242,27.3,26.6,0,0,0
42925,울산,2022-07-08 12:00,7.4,236,27.1,26.6,0,0,0
42926,울산,2022-07-08 13:00,8.1,227,27.2,26.5,0,0,0
42927,울산,2022-07-08 14:00,8.4,227,27.3,26.6,0,0,0
42928,울산,2022-07-08 15:00,8.8,229,27.2,26.5,0,0,0
42929,울산,2022-07-08 16:00,9.8,230,27.3,26.8,0,0,0
42930,울산,2022-07-08 17:00,9,235,27.2,26.8,0,0,0
42931,울산,2022-07-08 18:00,7.9,242,27.1,26.2,0,0,0
42932,울산,2022-07-08 19:00,7.8,242,27.3,26.1,0,0,0
42933,울산,2022-07-08 20:00,8.2,245,27,25.9,0,0,0
42934,울산,2022-07-08 21:00,6.8,245,27.3,26.4,0,0,0
42935,울산,2022-07-08 22:00,8,246,27.2,26.9,0,0,0
42936,울산,2022-07-08 23:00,8.1,246,27.3,26.9,0,0,0
42937,울산,2022-07-09 0:00,7.5,249,26.9,26.8,0,0,0
42938,울산,2022-07-09 1:00,6.7,255,26.8,26.6,0,0,0
42939,울산,2022-07-09 2:00,5.7,259,26.9,26.6,0,0,0
42940,울산,2022-07-09 3:00,4.3,263,26.8,26.5,0,0,0
42941,울산,2022-07-09 4:00,3.7,266,26.2,26.4,0,0,0
42942,울산,2022-07-09 5:00,3.9,288,26.9,26.2,0,0,0
42943,울산,2022-07-09 6:00,3.6,308,26.6,26.2,0,0,0
42944,울산,2022-07-09 7:00,3.3,322,26.5,26.1,0,0,0
42945,울산,2022-07-09 8:00,3.1,338,26.7,25.9,0,0,0
42946,울산,2022-07-09 9:00,3,345,26.5,25.9,0,0,0
42947,울산,2022-07-09 10:00,3.6,335,26.8,25.8,0,0,0
42948,울산,2022-07-09 11:00,5.5,360,27.5,25.7,0,0,0
42949,울산,2022-07-09 12:00,6.8,6,27.4,25.8,0,0,0
42950,울산,2022-07-09 13:00,5.7,23,26.9,25.6,0,0,0
42951,울산,2022-07-09 14:00,4.9,34,27.1,25.6,0,0,0
42952,울산,2022-07-09 15:00,4.7,31,27.2,25.6,0,0,0
42953,울산,2022-07-09 16:00,4.1,64,27.3,25.6,0,0,0
42954,울산,2022-07-09 17:00,3.5,71,27.1,25.6,0,0,0
42955,울산,2022-07-09 18:00,3.9,49,27.1,25.6,0,0,0
42956,울산,2022-07-09 19:00,3.4,46,27,25.6,0,0,0
42957,울산,2022-07-09 20:00,2.3,20,26.1,25.7,0,0,0
42958,울산,2022-07-09 21:00,2.7,348,26.6,25.7,0,0,0
42959,울산,2022-07-09 22:00,4.5,3,25.7,25.6,0,0,0
42960,울산,2022-07-09 23:00,4.5,25,26.3,25.7,0,0,0
42961,울산,2022-07-10 0:00,4.6,11,25.6,25.6,0,0,0
42962,울산,2022-07-10 1:00,2.5,359,26.1,25.7,0,0,0
42963,울산,2022-07-10 2:00,3.2,19,26.2,25.7,0,0,0
42964,울산,2022-07-10 3:00,4.1,40,25.7,25.6,0,0,0
42965,울산,2022-07-10 4:00,3.6,24,26.2,25.6,0,0,0
42966,울산,2022-07-10 5:00,4.1,48,26.3,25.7,0,0,0
42967,울산,2022-07-10 6:00,5.5,44,26.2,25.7,0,0,0
42968,울산,2022-07-10 7:00,4.7,30,25.8,25.7,0,0,0
42969,울산,2022-07-10 8:00,4.3,25,25.9,25.8,0,0,0
42970,울산,2022-07-10 9:00,5.6,17,25.9,25.9,0,0,0
42971,울산,2022-07-10 10:00,4.8,26,25.9,26,0,0,0
42972,울산,2022-07-10 11:00,4.5,14,25.8,26.1,0,0,0
42973,울산,2022-07-10 12:00,4.9,24,25.8,26.2,0,0,0
42974,울산,2022-07-10 13:00,5.5,31,26,26.2,0,0,0
42975,울산,2022-07-10 14:00,5,27,26.5,26.3,0,0,0
42976,울산,2022-07-10 15:00,5.4,31,26.2,26.4,0,0,0
42977,울산,2022-07-10 16:00,2.5,40,26.2,26.4,0,0,0
42978,울산,2022-07-10 17:00,3.8,67,26.5,26.2,0,0,0
42979,울산,2022-07-10 18:00,3.5,56,26.5,26.1,0,0,0
42980,울산,2022-07-10 19:00,4.3,64,26.6,26.1,0,0,0
42981,울산,2022-07-10 20:00,3.7,48,26.6,26.1,0,0,0
42982,울산,2022-07-10 21:00,3.5,36,26.3,26.4,0,0,0
42983,울산,2022-07-10 22:00,3.7,37,26.8,26.3,0,0,0
42984,울산,2022-07-10 23:00,3,31,26.8,26.3,0,0,0
42985,울산,2022-07-11 0:00,2.8,35,26.8,26.4,0,0,0
42986,울산,2022-07-11 1:00,2.7,62,26.8,26.4,0,0,0
42987,울산,2022-07-11 2:00,2.3,71,26.7,26.4,0,0,0
42988,울산,2022-07-11 3:00,1.5,94,26.8,26.3,0,0,0
42989,울산,2022-07-11 4:00,2,125,27,26.3,0,0,0
42990,울산,2022-07-11 5:00,2.2,139,27,26.3,0,0,0
42991,울산,2022-07-11 6:00,3.4,164,26.9,26.2,0,0,0
42992,울산,2022-07-11 7:00,3,171,26.9,26.1,0,0,0
42993,울산,2022-07-11 8:00,4.2,195,27.4,26.1,0,0,0
42994,울산,2022-07-11 9:00,2.1,213,27.2,25.8,0,0,0
42995,울산,2022-07-11 10:00,2.2,214,27.2,25.9,0,0,0
42996,울산,2022-07-11 11:00,3.4,222,26.7,26,0.5,0,0.5
42997,울산,2022-07-11 12:00,3.5,227,26.8,26,1.5,0,1.5
42998,울산,2022-07-11 13:00,5.2,215,26.8,26.1,2,0,2
42999,울산,2022-07-11 14:00,5,194,26.4,26.2,2.5,0,2.5
43000,울산,2022-07-11 15:00,2.2,191,27.1,26.3,1,0,1
43001,울산,2022-07-11 16:00,2.9,185,27.3,26.3,0,0,0
43002,울산,2022-07-11 17:00,3.9,182,27.5,26.7,0,0,0
43003,울산,2022-07-11 18:00,4.3,201,27.7,26.5,0,0,0
43004,울산,2022-07-11 19:00,4.9,273,26.3,26.5,0,0,0
43005,울산,2022-07-11 20:00,3.4,248,26.8,26.5,0,0,0
43006,울산,2022-07-11 21:00,2,170,25.8,26.6,0,0,0
43007,울산,2022-07-11 22:00,1.6,173,27.1,26.5,0,0,0
43008,울산,2022-07-11 23:00,0.7,304,27.1,27,0,0,0
43009,울산,2022-07-12 0:00,8,20,27.2,27.1,0,0,0
43010,울산,2022-07-12 1:00,9,17,26.6,27.1,0,0,0
43011,울산,2022-07-12 2:00,9.5,5,25.6,27.2,0,0,0
43012,울산,2022-07-12 3:00,10.6,15,25.8,27.4,0,0,0
43013,울산,2022-07-12 4:00,10.1,20,25.2,27.4,0,0,0
43014,울산,2022-07-12 6:00,9,21,25,27.3,0,0,0
43015,울산,2022-07-12 7:00,9.5,23,25.7,27.2,0,0,0
43016,울산,2022-07-12 8:00,9.6,18,25.7,27.3,0,0,0
43017,울산,2022-07-12 9:00,9,35,25.8,27.3,0,0,0
43018,울산,2022-07-12 10:00,7.9,34,25.5,27.3,0,0,0
43019,울산,2022-07-12 11:00,8.2,29,25.9,27.3,0,0,0
43020,울산,2022-07-12 12:00,7.6,31,25.6,27.3,0,0,0
43021,울산,2022-07-12 13:00,7.8,21,25.5,27.2,0,0,0
43022,울산,2022-07-12 14:00,8,28,25.8,27.2,0,0,0
43023,울산,2022-07-12 15:00,7.5,25,25.6,27.2,0,0,0
43024,울산,2022-07-12 16:00,6.4,31,25.9,27.2,0,0,0
43025,울산,2022-07-12 17:00,6.2,39,25.8,27.2,0,0,0
43026,울산,2022-07-12 18:00,5.9,49,25.7,27.2,0,0,0
43027,울산,2022-07-12 19:00,6.1,50,25.6,27.3,0,0,0
43028,울산,2022-07-12 20:00,6.5,40,25.2,27.2,0,0,0
43029,울산,2022-07-12 21:00,6.7,46,25.5,27.2,0,0,0
43030,울산,2022-07-12 22:00,4.8,36,26.2,27.2,0,0,0
43031,울산,2022-07-12 23:00,4.8,65,25.3,27.2,0,0,0
43032,울산,2022-07-13 0:00,3.4,39,25.8,27.1,0,0,0
43033,울산,2022-07-13 1:00,3.7,57,25.3,27.1,0,0,0
43034,울산,2022-07-13 2:00,3.2,85,25.8,27,0,0,0
43035,울산,2022-07-13 3:00,1.9,83,25.7,26.9,0,0,0
43036,울산,2022-07-13 4:00,2.6,35,25.8,26.8,0,0,0
43037,울산,2022-07-13 5:00,3,35,25.7,26.5,0,0,0
43038,울산,2022-07-13 6:00,4.8,28,25.4,26.7,0,0,0
43039,울산,2022-07-13 7:00,4.6,28,25.3,26.7,0,0,0
43040,울산,2022-07-13 8:00,2.2,30,25.7,26.8,0,0,0
43041,울산,2022-07-13 9:00,2.9,76,25.6,26.8,0,0,0
43042,울산,2022-07-13 10:00,2.2,86,25.7,26.8,0,0,0
43043,울산,2022-07-13 11:00,2.6,103,25.6,26.8,0,0,0
43044,울산,2022-07-13 12:00,2.8,124,25.7,26.8,0,0,0
43045,울산,2022-07-13 13:00,2.8,127,26.1,26.8,0,0,0
43046,울산,2022-07-13 14:00,2.6,128,25.7,26.8,0,0,0
43047,울산,2022-07-13 15:00,4.1,132,26.2,26.8,0,0,0
43048,울산,2022-07-13 16:00,4.8,139,26.1,26.7,0,0,0
43049,울산,2022-07-13 17:00,2.4,181,26,26.7,0,0,0
43050,울산,2022-07-13 18:00,4.2,161,26.3,26.7,0,0,0
43051,울산,2022-07-13 19:00,2.3,188,26,26.6,0,0,0
43052,울산,2022-07-13 20:00,3.7,216,26.1,26.5,0,0,0
43053,울산,2022-07-13 21:00,3.8,186,26.4,26.5,0.5,0,0.5
43054,울산,2022-07-13 22:00,5.4,167,26.4,26.4,0.5,0,0.5
43055,울산,2022-07-13 23:00,6.2,180,26.5,26.3,1,0,1
43056,울산,2022-07-14 0:00,4.2,240,26.2,26.2,14,0,14
43057,울산,2022-07-14 1:00,5.9,197,26.5,26.1,3,0,3
43058,울산,2022-07-14 2:00,7.5,202,26.9,26.2,0,0,0
43059,울산,2022-07-14 3:00,10,217,27.4,26.2,0,0,0
43060,울산,2022-07-14 4:00,9.6,220,27.6,26.2,0,0,0
43061,울산,2022-07-14 5:00,9.7,222,27.5,26.1,0,0,0
43062,울산,2022-07-14 6:00,9.8,230,27.4,26.1,0,0,0
43063,울산,2022-07-14 7:00,8.7,226,27.2,26.1,0,0,0
43064,울산,2022-07-14 8:00,9.5,235,27.2,26.1,0,0,0
43065,울산,2022-07-14 9:00,8.7,236,27.1,26.1,0,0,0
43066,울산,2022-07-14 10:00,9.6,234,27.1,26.1,0,0,0
43067,울산,2022-07-14 11:00,10.1,242,27.6,26.1,0,0,0
43068,울산,2022-07-14 12:00,10.6,243,26.9,26.1,0,0,0
43069,울산,2022-07-14 13:00,8.5,247,26.9,26.2,0,0,0
43070,울산,2022-07-14 14:00,6.9,245,27.3,26.3,0,0,0
43071,울산,2022-07-14 15:00,6.6,248,27.3,26.3,0,0,0
43072,울산,2022-07-14 16:00,4.2,244,27.1,26.3,0,0,0
43073,울산,2022-07-14 17:00,7.3,41,26.3,26.3,0,0,0
43074,울산,2022-07-14 18:00,7.1,52,26.2,26.2,0,0,0
43075,울산,2022-07-14 19:00,5.1,65,26.2,26.2,0,0,0
43076,울산,2022-07-14 20:00,4.2,55,26.2,26.1,0,0,0
43077,울산,2022-07-14 21:00,3.6,40,26.4,26.1,0,0,0
43078,울산,2022-07-14 22:00,4.2,24,26.3,26.1,0,0,0
43079,울산,2022-07-14 23:00,1.5,55,25.2,26,0,0,0
43080,울산,2022-07-15 0:00,1.9,16,25.8,26,0,0,0
43081,울산,2022-07-15 1:00,2.2,21,25.2,26,0,0,0
43082,울산,2022-07-15 2:00,1.1,2,25.1,26,0,0,0
43083,울산,2022-07-15 3:00,0.5,41,25.7,26,0,0,0
43084,울산,2022-07-15 4:00,2.3,215,25.1,25.9,0,0,0
43085,울산,2022-07-15 5:00,1.1,276,25.5,25.3,0,0,0
43086,울산,2022-07-15 6:00,3.9,254,24.7,25.2,0,0,0
43087,울산,2022-07-15 7:00,2.6,265,25.5,25.3,0,0,0
43088,울산,2022-07-15 8:00,4.3,269,26.1,25.3,0,0,0
43089,울산,2022-07-15 9:00,1.3,314,25.6,25.3,0,0,0
43090,울산,2022-07-15 10:00,1.1,310,26,25.3,0,0,0
43091,울산,2022-07-15 11:00,3.3,241,26.1,25.4,0,0,0
43092,울산,2022-07-15 12:00,3.6,224,26.5,25.4,0,0,0
43093,울산,2022-07-15 13:00,3,237,26.3,25.7,0,0,0
43094,울산,2022-07-15 14:00,2.7,191,26.4,25.8,0,0,0
43095,울산,2022-07-15 15:00,3.9,185,26.7,25.9,0,0,0
43096,울산,2022-07-15 16:00,4.7,216,27.3,26,0,0,0
43097,울산,2022-07-15 17:00,6.5,225,27.1,26,0,0,0
43098,울산,2022-07-15 18:00,5.1,221,27.3,25.8,0,0,0
43099,울산,2022-07-15 19:00,5.2,208,27.2,25.8,0,0,0
43100,울산,2022-07-15 20:00,4.4,208,27.2,25.7,0,0,0
43101,울산,2022-07-15 21:00,3.7,207,27.5,25.8,0,0,0
43102,울산,2022-07-15 22:00,4,220,27.3,25.8,0,0,0
43103,울산,2022-07-15 23:00,4.2,207,26.7,25.8,0,0,0
43104,울산,2022-07-16 0:00,5.5,207,27.5,25.8,0,0,0
43105,울산,2022-07-16 1:00,4.2,182,26.6,25.7,0,0,0
43106,울산,2022-07-16 2:00,4.1,206,27.1,25.6,0,0,0
43107,울산,2022-07-16 3:00,2.4,236,27.1,25.8,0,0,0
43108,울산,2022-07-16 4:00,1.9,276,27,26,0,0,0
43109,울산,2022-07-16 5:00,2.8,325,26.5,26.1,0,0,0
43110,울산,2022-07-16 6:00,2.8,326,25.8,26.1,0,0,0
43111,울산,2022-07-16 7:00,1.5,357,25.9,26,0,0,0
43112,울산,2022-07-16 8:00,0.7,357,26.3,26,0,0,0
43113,울산,2022-07-16 9:00,1.7,6,26.1,26,0,0,0
43114,울산,2022-07-16 10:00,1.1,18,26.3,26.1,0,0,0
43115,울산,2022-07-16 11:00,0.5,136,28.3,26.2,0,0,0
43116,울산,2022-07-16 12:00,1.9,186,27.2,26.3,0,0,0
43117,울산,2022-07-16 13:00,2.8,189,27.7,26.5,0,0,0
43118,울산,2022-07-16 14:00,2.7,155,27.6,26.8,0,0,0
43119,울산,2022-07-16 15:00,3.6,171,27.8,26.4,0,0,0
43120,울산,2022-07-16 16:00,4.9,196,28.5,26.4,0,0,0
43121,울산,2022-07-16 17:00,4.5,192,28,26.3,0,0,0
43122,울산,2022-07-16 18:00,5.3,222,27.8,26.3,0,0,0
43123,울산,2022-07-16 19:00,4.4,227,27.3,26.3,0,0,0
43124,울산,2022-07-16 20:00,4.5,206,27.6,26.1,0,0,0
43125,울산,2022-07-16 21:00,4.3,196,27.9,26.3,0,0,0
43126,울산,2022-07-16 22:00,3.3,260,28,26.3,8.5,0,8.5
43127,울산,2022-07-16 23:00,3.3,4,26.3,26.5,2.5,0,2.5
43128,울산,2022-07-17 0:00,0.8,123,26.6,26.5,0,0,0
43129,울산,2022-07-17 1:00,2.3,113,27,26.5,0,0,0
43130,울산,2022-07-17 2:00,4,339,26.6,26.3,0,0,0
43131,울산,2022-07-17 3:00,3,347,26.8,26.2,0,0,0
43132,울산,2022-07-17 4:00,2.9,12,26.3,26.2,0,0,0
43133,울산,2022-07-17 5:00,4.5,356,26.5,26.2,0,0,0
43134,울산,2022-07-17 6:00,3.6,3,25.9,26.1,0,0,0
43135,울산,2022-07-17 7:00,3.6,351,26.2,26.1,0,0,0
43136,울산,2022-07-17 8:00,4.7,349,25.7,26.1,0,0,0
43137,울산,2022-07-17 9:00,3.9,332,25.8,26.2,0,0,0
43138,울산,2022-07-17 10:00,2.8,312,25.6,26.2,0,0,0
43139,울산,2022-07-17 11:00,1.9,280,26.1,26.8,0,0,0
43140,울산,2022-07-17 12:00,1,249,26.5,26.9,0,0,0
43141,울산,2022-07-17 13:00,2.6,242,26.3,27.2,0,0,0
43142,울산,2022-07-17 14:00,4.4,247,26.8,27.8,0,0,0
43143,울산,2022-07-17 15:00,3.5,218,27.4,27.4,0,0,0
43144,울산,2022-07-17 16:00,5.2,212,27.3,27.3,0,0,0
43145,울산,2022-07-17 17:00,5.7,225,27.3,27.1,0,0,0
43146,울산,2022-07-17 18:00,6.2,231,27.2,27,0,0,0
43147,울산,2022-07-17 19:00,5.9,231,27.2,26.8,0,0,0
43148,울산,2022-07-17 20:00,6,218,27.1,26.8,0,0,0
43149,울산,2022-07-17 21:00,8.6,224,27.2,26.7,0,0,0
43150,울산,2022-07-17 22:00,7.8,225,27.1,26.7,0,0,0
43151,울산,2022-07-17 23:00,7.9,228,26.4,26.6,0,0,0
43152,울산,2022-07-18 0:00,9.4,233,27,26.4,0,0,0
43153,울산,2022-07-18 1:00,10.4,237,26.3,26.2,0,0,0
43154,울산,2022-07-18 2:00,8.4,243,27,26.4,0,0,0
43155,울산,2022-07-18 3:00,8.8,248,26.3,26.4,0,0,0
43156,울산,2022-07-18 4:00,9.3,250,26.8,26.3,0,0,0
43157,울산,2022-07-18 5:00,7.3,244,26.3,26.3,0,0,0
43158,울산,2022-07-18 6:00,7.1,254,26,26.5,0,0,0
43159,울산,2022-07-18 7:00,6.6,247,25.8,26.2,1.5,0,1.5
43160,울산,2022-07-18 8:00,5.4,231,25.1,26.2,1,0,1
43161,울산,2022-07-18 9:00,5.7,158,22.6,26.1,1,0,1
43162,울산,2022-07-18 10:00,4.6,77,22.7,26.3,10,0,10
43163,울산,2022-07-18 11:00,6.5,122,23.2,26.4,6.5,0,6.5
43164,울산,2022-07-18 12:00,5.2,113,23.1,26.6,9,0,9
43165,울산,2022-07-18 13:00,7.8,108,24.3,26.8,7.5,0,7.5
43166,울산,2022-07-18 14:00,8.5,105,24.2,27,5,0,5
43167,울산,2022-07-18 15:00,8.9,123,24.9,27.1,5.5,0,5.5
43168,울산,2022-07-18 16:00,8.2,162,25.8,26.9,3.5,0,3.5
43169,울산,2022-07-18 17:00,7.8,164,25.9,26.8,3,0,3
43170,울산,2022-07-18 18:00,6.4,199,25.8,26.6,2,0,2
43171,울산,2022-07-18 19:00,5.7,219,25.9,26.1,1,0,1
43172,울산,2022-07-18 20:00,4.7,269,24.5,25.7,0,0,0
43173,울산,2022-07-18 21:00,2.5,287,24.8,25.5,0,0,0
43174,울산,2022-07-18 22:00,2.7,280,24.3,25.5,0,0,0
43175,울산,2022-07-18 23:00,5.7,217,25.4,25.4,0,0,0
43176,울산,2022-07-19 0:00,3.9,229,25.5,25.5,0,0,0
43177,울산,2022-07-19 1:00,3.8,234,25.5,25.4,0,0,0
43178,울산,2022-07-19 2:00,5.6,236,26,25.5,0,0,0
43179,울산,2022-07-19 3:00,7.6,247,25.7,25.4,0,0,0
43180,울산,2022-07-19 4:00,6.6,250,25.6,25.2,0,0,0
43181,울산,2022-07-19 5:00,3.1,325,24.9,24.7,0,0,0
43182,울산,2022-07-19 6:00,2.9,16,24.3,24.4,0,0,0
43183,울산,2022-07-19 7:00,1.7,33,24.4,24.1,0,0,0
43184,울산,2022-07-19 8:00,4.1,8,24.9,24.1,1,0,1
43185,울산,2022-07-19 9:00,5.4,358,24.4,23.9,0,0,0
43186,울산,2022-07-19 10:00,6,4,24,23.8,0,0,0
43187,울산,2022-07-19 11:00,6.5,357,24.4,23.8,0,0,0
43188,울산,2022-07-19 12:00,5.4,13,24.7,24.1,0,0,0
43189,울산,2022-07-19 13:00,4.3,7,24.9,24.4,0,0,0
43190,울산,2022-07-19 14:00,2.7,30,25.2,24.5,0,0,0
43191,울산,2022-07-19 15:00,1.8,64,25.4,24.5,0,0,0
43192,울산,2022-07-19 16:00,1,145,25.8,24.6,0,0,0
43193,울산,2022-07-19 17:00,3.1,179,26.4,24.4,0,0,0
43194,울산,2022-07-19 18:00,4.3,207,26.4,24.5,0,0,0
43195,울산,2022-07-19 19:00,5.3,222,26,24.8,0,0,0
43196,울산,2022-07-19 20:00,4.9,210,25.9,24.8,0,0,0
43197,울산,2022-07-19 21:00,6.3,211,26.1,24.6,0,0,0
43198,울산,2022-07-19 22:00,5.3,221,26,24.6,0,0,0
43199,울산,2022-07-19 23:00,6.1,219,26.2,24.8,0,0,0
43200,울산,2022-07-20 0:00,6.6,234,26.1,24.7,0,0,0
43201,울산,2022-07-20 1:00,6.4,235,25.8,24.5,0,0,0
43202,울산,2022-07-20 2:00,6,244,25.7,24.2,0,0,0
43203,울산,2022-07-20 3:00,5.5,243,25.1,23.8,0,0,0
43204,울산,2022-07-20 4:00,5.8,222,25.6,23.7,0,0,0
43205,울산,2022-07-20 5:00,5.9,242,24.8,23.7,0,0,0
43206,울산,2022-07-20 6:00,5,246,25.1,23.6,0,0,0
43207,울산,2022-07-20 7:00,5.1,274,24.9,23.6,0,0,0
43208,울산,2022-07-20 8:00,3.4,270,25,23.6,0,0,0
43209,울산,2022-07-20 9:00,2.1,266,25.3,23.5,0,0,0
43210,울산,2022-07-20 10:00,1.6,254,25.3,23.6,0,0,0
43211,울산,2022-07-20 11:00,3.1,224,25.5,23.8,0,0,0
43212,울산,2022-07-20 12:00,2.7,229,25.7,24.2,0,0,0
43213,울산,2022-07-20 13:00,3.3,233,25.9,24.4,0,0,0
43214,울산,2022-07-20 14:00,4.4,226,26,24.7,0,0,0
43215,울산,2022-07-20 15:00,5.6,228,26.1,25.1,0,0,0
43216,울산,2022-07-20 16:00,5.3,229,26.3,25.5,0,0,0
43217,울산,2022-07-20 17:00,6,222,26.2,25.3,0,0,0
43218,울산,2022-07-20 18:00,6.9,235,26.1,25.5,0,0,0
43219,울산,2022-07-20 19:00,6.5,233,26,25,0,0,0
43220,울산,2022-07-20 20:00,6.2,236,25.2,24.6,0,0,0
43221,울산,2022-07-20 21:00,5.8,228,25.8,24.4,0,0,0
43222,울산,2022-07-20 22:00,5.5,223,25.2,24.6,0,0,0
43223,울산,2022-07-20 23:00,6.6,232,25.8,24.7,0,0,0
43224,울산,2022-07-21 0:00,6.2,220,25.8,24.7,0,0,0
43225,울산,2022-07-21 1:00,6.2,225,25.2,24.8,0,0,0
43226,울산,2022-07-21 2:00,6.8,210,25.7,25.1,0,0,0
43227,울산,2022-07-21 3:00,5.2,201,25.2,25.2,0,0,0
43228,울산,2022-07-21 4:00,5.5,217,25.8,25,0,0,0
43229,울산,2022-07-21 5:00,4.7,238,25.6,24.7,0.5,0,0.5
43230,울산,2022-07-21 6:00,4.3,143,25,24.4,1,0,1
43231,울산,2022-07-21 7:00,7.5,163,25.1,24.3,0,0,0
43232,울산,2022-07-21 8:00,8.6,191,25.8,24.2,2,0,2
43233,울산,2022-07-21 9:00,9,224,26.3,24.2,0.5,0,0.5
43234,울산,2022-07-21 10:00,10.1,223,26.4,24.3,0,0,0
43235,울산,2022-07-21 11:00,9.6,221,26.5,24.7,0,0,0
43236,울산,2022-07-21 12:00,12.5,229,27.2,25.1,0,0,0
43237,울산,2022-07-21 13:00,11.8,237,26.6,25.4,0,0,0
43238,울산,2022-07-21 14:00,14,234,26,25.6,0,0,0
43239,울산,2022-07-21 15:00,13.8,236,25,25.6,0,0,0
43240,울산,2022-07-21 16:00,12.7,238,24.9,25.4,0,0,0
43241,울산,2022-07-21 17:00,12.7,236,24.5,25.6,0,0,0
43242,울산,2022-07-21 18:00,11.9,239,24.5,25.6,0,0,0
43243,울산,2022-07-21 19:00,10.7,240,24.5,25.1,0,0,0
43244,울산,2022-07-21 20:00,2.2,347,22.8,24.5,0,0,0
43245,울산,2022-07-21 21:00,3.8,10,23.8,24.4,0,0,0
43246,울산,2022-07-21 22:00,4.6,7,23.7,24.2,0,0,0
43247,울산,2022-07-21 23:00,3.3,279,23.9,24.1,0,0,0
43248,울산,2022-07-22 0:00,2.6,288,24.6,23.9,0,0,0
43249,울산,2022-07-22 1:00,2.6,218,23.5,24,0,0,0
43250,울산,2022-07-22 2:00,0.4,233,24.1,24,0,0,0
43251,울산,2022-07-22 3:00,4,248,23.5,23.9,0,0,0
43252,울산,2022-07-22 4:00,6.5,260,23.6,23.9,0,0,0
43253,울산,2022-07-22 5:00,4.9,259,23.7,23.9,0,0,0
43254,울산,2022-07-22 6:00,4.2,260,23.5,23.9,0,0,0
43255,울산,2022-07-22 7:00,3.5,239,23.8,23.8,0,0,0
43256,울산,2022-07-22 8:00,3.3,258,23.2,23.9,0,0,0
43257,울산,2022-07-22 9:00,5.2,267,23.7,24,0,0,0
43258,울산,2022-07-22 10:00,4.4,271,23.7,23.9,0,0,0
43259,울산,2022-07-22 11:00,2.8,354,24.2,23.7,0,0,0
43260,울산,2022-07-22 12:00,3.1,14,23.7,23.5,0,0,0
43261,울산,2022-07-22 13:00,3.6,17,23.8,23.3,0,0,0
43262,울산,2022-07-22 14:00,4.9,22,23.6,23.3,0,0,0
43263,울산,2022-07-22 15:00,4.3,24,23.6,23,0,0,0
43264,울산,2022-07-22 16:00,3.6,27,23.6,22.8,0.5,0,0.5
43265,울산,2022-07-22 17:00,4.2,3,23.4,22.2,0,0,0
43266,울산,2022-07-22 18:00,4.5,11,23.2,22.1,0,0,0
43267,울산,2022-07-22 19:00,4.7,351,22.8,22.1,0,0,0
43268,울산,2022-07-22 20:00,3.3,2,22.7,22,0,0,0
43269,울산,2022-07-22 21:00,4.3,7,23,22,0,0,0
43270,울산,2022-07-22 22:00,4.2,6,22.9,21.9,0,0,0
43271,울산,2022-07-22 23:00,2.4,344,22.8,22.1,0,0,0
43272,울산,2022-07-23 0:00,3.4,356,23,22,0,0,0
43273,울산,2022-07-23 1:00,3.6,11,22.9,22,0,0,0
43274,울산,2022-07-23 2:00,4.1,20,22.4,22,0,0,0
43275,울산,2022-07-23 3:00,3.2,1,22.5,22.1,0,0,0
43276,울산,2022-07-23 4:00,1.3,336,22.9,22,0,0,0
43277,울산,2022-07-23 5:00,2.2,310,22.1,21.9,0,0,0
43278,울산,2022-07-23 6:00,3,357,22.8,21.8,0,0,0
43279,울산,2022-07-23 7:00,1.9,8,23.1,21.9,0,0,0
43280,울산,2022-07-23 8:00,2.6,300,22.7,21.9,0,0,0
43281,울산,2022-07-23 9:00,3.1,354,22.9,22.2,0,0,0
43282,울산,2022-07-23 10:00,1.9,36,23.4,22.5,0,0,0
43283,울산,2022-07-23 11:00,2.5,23,23.8,22.8,0,0,0
43284,울산,2022-07-23 12:00,1.4,351,23.7,22.8,0,0,0
43285,울산,2022-07-23 13:00,1.2,340,23.8,22.9,0,0,0
43286,울산,2022-07-23 14:00,2.5,34,23.9,22.9,0,0,0
43287,울산,2022-07-23 15:00,2.2,56,24.3,22.8,0,0,0
43288,울산,2022-07-23 16:00,2.1,96,24.5,22.7,0,0,0
43289,울산,2022-07-23 17:00,2.8,138,24.9,22.7,0,0,0
43290,울산,2022-07-23 18:00,3.2,134,25,22.5,0,0,0
43291,울산,2022-07-23 19:00,3.2,150,24.9,22.4,0,0,0
43292,울산,2022-07-23 20:00,4,140,24.7,22.2,0,0,0
43293,울산,2022-07-23 21:00,3.1,155,24.4,22.2,0,0,0
43294,울산,2022-07-23 22:00,3.2,157,24.2,22.2,0,0,0
